word,synonym,description
"축적 전송, 蓄積傳送, store-and-forward",,"패킷이나 프레임, 메시지를 일시적으로 통신망상의 중계 노드 등에 저장하였다가 최종 행선지로 전달하는 기법. 축적 전송은 직접 최종 행선지로 곧바로 전송하는 것보다 전달 시간이 길어지는 경우도 있으나 원거리에 걸친 복수 망이나 규모가 큰 망을 경유해서 전송하는 경우에 몇 가지 이점을 제공한다. ㉠축적 전송은 통신량의 폭주를 예방함으로써 통신 회선의 효율적인 이용에 기여한다. ㉡수신 측의 단말이나 그 단말이 연결되어 있는 망(예:구내 정보 통신망)이 온라인 상태가 아닐 때에도 메시지를 보낼 수 있게 한다. ㉢야간 시간이나 비근무 시간 등 통신량이 가장 적은 시간 또는 통신 요금이 저렴한 시간에 메시지를 보낼 수 있게 한다."
"축적 전송 교환기, 蓄積傳送交換機, store-and-forward switch, store-and-forward exchange",,"축적 전송 기법을 사용하는 교환기. 패킷 교환기, 메시지 교환기 등이 이에 속한다."
"축적 전송 교환 방식, 蓄積傳送交換方式, store-and-forward switching system",,"데이터 통신에서 수신한 정보를 일단 기억 장치에 축적시켰다가 중계 경로를 선택한 후 교환하는 방법. 교환기 내에 정보 축적이 필요하므로 실시간성은 없으나, 축적으로 인하여 필요에 따라 통신 속도의 변환 등 각종 통신 처리를 할 수 있다는 장점이 있다. 또 출력 회선이 사용 중일 때에는 교환기의 기억 장치 내에서 대기시킬 수 있으므로 중계 회선의 효율이 향상되고 경제적인 부분망을 구성할 수 있다. 전송하는 정보의 행선지 주소, 제어 정보를 부여해야 하므로 부분망과 단말 간에서 정보를 전송할 때 미리 정해진 통신 규약에 따라야 한다. 정보를 전송하는 단위에 따라 메시지 교환 방법과 패킷 교환 방법으로 나뉜다."
"축적 전송 교환소, 蓄積傳送交換所, store-and-forward switching center",,"데이터 통신에서, 발송지에서 송신한 모든 데이터를 기억 장치에 일단 축적했다가 수령자가 수령 가능할 때 데이터를 전송하는 장치로서 자료의 교환 과정을 조정, 통제하는 장소."
"축적 전송 블록, 蓄積傳送-, store-and-forward block",,데이터 통신의 교환 지점에서 다른 교환 지점으로 메시지를 전송할 때의 데이터 블록. 다음 지점으로 전송되기 이전에 대기 행렬에 축적된다. 각 블록은 수령 시 전송 오류의 검출 및 손상 여부를 조사하는 대상이 된다.
"축적 전송 처리, 蓄積傳送處理, store and forward processing",,"단말 장치로부터 메시지를 중앙 처리 시스템의 메시지 파일에 축적하거나, 중앙 처리 시스템의 메시지 파일로부터 단말 장치에 메시지를 송출하는 처리."
"축적 절차, 蓄積節次, stored procedure",,"클라이언트/서버형 데이터베이스 시스템의 고속화 기법의 하나로, 클라이언트가 서버의 데이터베이스에 요구하는 명령(보통 SQL문) 중에서 자주 사용하는 일련의 명령 집합(처리 절차)을 사전에 컴파일(번역)하여 바로 실행 가능한 상태의 모듈로 데이터베이스 관리 시스템(DBMS)에 저장하는 것. 클라이언트는 축적 절차를 호출하는 것만으로 처리 결과를 얻을 수 있으므로, 클라이언트와 서버 간에 주고받는 통신량이 감소되고 통신망의 부하가 경감되며 처리 속도가 향상된다."
"축적 프로그램, 蓄積-, stored program",,수행할 기능을 정의하여 그 기능을 수행하는 데 필요한 명령어들을 내부 기억 장치 내에 기억시켜 놓고 순서대로 하나씩 가져다가 실행하는 방식. 대부분의 컴퓨터가 이 방식을 이용하고 있다.
"축적 프로그램용 컴퓨터, 蓄積-用-, stored program computer",,프로그램이 주기억 장치에 축적되어 있어야 실행될 수 있는 컴퓨터.
"축적 프로그램 제어 방식, 蓄積-制御方式, stored program control system",,"제어 동작을 수행하는 데 필요한 과정을 규정하기 위한 프로그램을 저장하는 기억 장치를 설치하고, 제어 장치는 이 프로그램을 순차로 판독하여 제어하는 방식. 기능 변경, 추가 등에 대하여 프로그램을 변경시켜 대처할 수 있으므로 융통성이 있다."
"축적 회로, 蓄積回路, register circuit",,"정보를 기억 축적하는 회로. 사용되는 부품 및 입력 회로, 유지 회로, 출력 회로에 따라 여러 종류로 나눈다."
"축전지 용량, 蓄電池容量, battery capacity",,"충전한 축전지를 방전했을 때 규정 전압으로 내려갈 때까지 낼 수 있는 전기량. 보통 암페어시(Ah)로 나타낸다. 용량 표시 방법에는 공칭 용량, 규격 용량, 실용량 등이 있다."
"축 전파 정수, 軸傳播定數, axial propagation constant",,"도파로의 축 방향을 따라 산출되는 전파 정수. 실수 부분을 감쇠 정수, 허수 부분을 위상 정수라 한다."
"축파, 軸波, axial wave",,"직육면체의 실내에 나타나는 3종류의 고유 파동의 하나로, 실내의 서로 마주 보는 1쌍의 면(面)에 수직으로 왕복하는 파동. 경사파로 표시된 고유 주파수의 식에 n1,n2, n3의 어느 2개가 0인 경우에 생긴다."
"출구점, 出口點, exit point",,"호출된 루틴 또는 프로그램으로 제어를 되돌리는 서브루틴 또는 부차적 프로그램 중의 장소, 명령."
"출구 필터링, 出口-, egress filtering",동의어 : 이그레스 필터링,"내부 통신망의 라우터나 방화벽에서 외부로 나가는 데이터의 속성을 검사하고 흐름을 제어하는 보안 방법. 조직 내부에 존재하는 공격의 위협이 밖으로 전파되지 않도록 한다. 예를 들어, 내부 컴퓨터가 분산 서비스 거부 공격(DDoS attack)으로 좀비 PC가 된 경우 외부 컴퓨터를 감염시키지 못하게 차단하여 감염 피해를 최소화시킬 수 있다.반대로 내부 통신망에 유입되는 외부 데이터를 검사하여 유해하다고 판단되면 차단하는 입구 필터링(ingress filtering) 방법이 있다."
"출력, 出力, output",,"①수학적 문제, 통계적/해석적 문제, 회계나 생산 계획 등에 대한 해답과 같은 컴퓨터의 처리 결과. ②컴퓨터의 내부 기억 장치로부터 외부 또는 보조 기억 장치로 전달되는 정보. ③특정 출력 채널에 발생하는 연속적인 상태. ④데이터를 외부로 내보내는 데 사용되는 장치의 집합."
"출력 관리 서비스, 出力管理-, Managed Print Service, MPS",,"기업의 문서 출력 환경을 분석해 기업의 최적의 문서출력 환경을 구축해주는 하드웨어와 솔루션, 서비스가 결합된 상품. 원격으로 프린트기기의 이상 유무를 파악하여 전문가가 알아서 출동하는 서비스로 기기의 수리, 토너, 용지교환은 물론 업무환경 개선 컨설팅, 문서보안 솔루션 등 전문화된 문서관리 서비스까지 제공한다. 통상 사용량에 따라 요금이 부과되는 과금제 방식을 채택하고 있다. MPS 도입은 기업입장에서 비용절감과 생산성 향상을, 프린터 업체 입장에서는 기업 시장에 효과적으로 들어가고 매출 확대를 꾀할 수 있는 장점이 있다."
"출력 기록기, 出力記錄器, output writer",,출력 작업 대기열(output work queue)로부터 인쇄기나 카드 천공기 혹은 단말 장치와 같은 특정 출력 장치로 데이터를 이동시키는 서비스 프로그램. 출력 기록기는 사용될 장치의 속도나 표준 비율을 검사한 후 실제의 출력을 출력 작업 대기열에서 출력 장치로 전송한다.
"출력 단말기, 出力端末機, output station",,단말기가 연결된 컴퓨터 시스템에서 출력만을 담당하는 단말기.
"출력 대기 행렬, 出力待機行列, output queue",,"온라인 시스템에서 메시지의 송신 요구를 했을 때나 회선에 즉시 송출할 수 없을 때, 그 메시지가 송신될 수 있을 때까지 그 회선에 연결되어 있는 대기 행렬."
"출력 루틴, 出力-, output routine (program)",,"출력 장치를 가동시키고 출력 형식과 속도, 감시 사항을 지정해 줌으로써 출력 데이터를 조직 또는 감독 제어하는 명령어들의 집합."
"출력 문서 형식 정의, 出力文書形式定義, Formatting Output Specification Instance, FOSI",,SGML 문서를 특정 형식의 문서로 포매팅하는 데 필요한 정보를 기술하는 표준 언어. 문서 형식 의미/규격 기술 언어(DSSSL)로 발전되었다.
"출력 버스, 出力-, bus out, output bus",,특히 데이터 채널과 입출력 제어 장치의 접속면인 입출력 접속에서 채널로의 출력 버스.
"출력 버스 검사, 出力-檢査, bus out check",,출력 버스에서 송신한 정보가 오류 없이 수신 측에 전달되었는지에 대한 검사. 특히 입출력 장치 또는 제어 장치에서 입출력 접속 장치를 통해 수신하는 데이터나 명령 부호의 패리티 검사를 하는 것을 말한다.
"출력 버퍼, 出力-, output buffer",,"컴퓨터로부터 출력되는 데이터를 일시적으로 저장하여 출력시킴으로써 중앙 처리 장치의 처리 속도와 출력 장치의 속도 차이에 대한 완충적인 역할을 하도록 하여, 전체적인 시스템의 성능 향상을 위해 확보하는 기억 장소."
"출력 변성기, 出力變成器, Output Transformer, OPT",,"라디오 수신기나 무선 전화용 수신기에 쓰이는 다이내믹 스피커의 음성 코일의 임피던스는 4~16Ω으로 매우 낮기 때문에 최적 부하 임피던스가 높은 전력 증폭관이나 출력 트랜지스터를 그대로 접속하면 임피던스의 부정합에 의해 에너지의 손실이 있을 뿐만 아니라 일그러짐이 커지므로, 1차 측과 2차 측의 임피던스 정합을 잡기 위해 사용하는 출력 트랜스. 그러나 주파수 특성이 좋은 것은 값이 매우 비싸므로 최근에는 출력 변성기 없는 증폭기가 많이 쓰이고 있다."
"출력 변성기 없는 증폭기, 出力變成器-增幅器, Output Transformerless Amplifier, OTL-Amp",,"라디오 수신기나 무선 전화용 수신기에서 출력 변성기를 쓰지 않는 증폭기. 증폭기의 출력단에 출력 변성기를 사용하여 스피커를 연결하여 선형성과 충실도가 개선하기 위해 고안된 것이 OTL-Amp 형식이며, SEPP(Single-Ended Push-Pull amplifier) 회로를 쓴다. 출력 임피던스가 낮아서 스피커를 직접 연결할 수 있으며, 감폭(減幅)이 좋은 것이 특징이다."
"출력 보안 솔루션, 出力保安-, Output Security Solution",,"인쇄기 및 복합기 등 출력 기기를 통한 기밀 유출을 방지하기 위한 보안 기술. 비인가자에 대한 물리적인 접근을 사전에 차단하는 집적 회로(IC) 카드 솔루션, 출력 장치의 사용 이력에 대한 실시간 모니터링으로 특정 사용자의 출력을 분석하는 출력 모니터링 솔루션, 워터마크 관련 솔루션, 디지털 저작권 관리(DRM) 관련 솔루션과 최근 업계에서 주목받고 있는 이미지 로그 솔루션 등이 있다."
"출력부, 出力部, output section",,한 개 이상의 출력 루틴을 담기 위하여 특별히 설계된 부분.
"출력 블록, 出力-, output block",,①내부 기억 장치로부터 외부로 전송하려 하거나 전송하기로 정해진 단위가 되는 컴퓨터 단어들의 블록. ②컴퓨터 외부로 전달할 목적으로 자료를 기억시키기 위하여 준비해 둔 내부 기억 장치의 한 부분. ③출력 완충 장치로 사용되는 블록.
"출력 상태, 出力狀態, output state",,"지정된 출력 채널의 상태에 대한 결정. 즉 양수/음수, 1 또는 0 등의 상태에 대한 결정을 말한다."
"출력 양식, 出力樣式, output format",,"①컴퓨터로부터 출력되는 보고서 등에 작성된 표제, 데이터 항목, 관련 번호 등의 위치를 나타내는 것. ②컴퓨터의 외부나 내부로 출력되는 미리 지정된 데이터의 모양."
"출력 영역, 出力領域, output area",,①외부 기억 장치로 전송될 데이터가 있는 내부 기억 장치의 영역. ②출력 장치에 쓰이거나 영상 주사(visual scanning)에 사용될 정보를 유지하고 제어하기 위하여 마련된 기억 장치의 특별한 영역. ③내부 기억 매체로부터 외부로 전송될 예정인 한 개의 단위로 간주되는 컴퓨터 단어들의 블록.
"출력 임피던스, 出力-, output impedance",,"전기 회로망의 출력 단자 측에서 본 임피던스. 출력 단자에 어떤 전압을 가했을 경우, 이 전압을 그것에 의해 회로망에 흘러 들어가는 전류로 나눈 값에서 구할 수 있다."
"출력 장치, 出力裝置, output unit, output device",,"①디지털 컴퓨터 구성 요소의 하나로, 컴퓨터에서 밖으로 정보를 출력하는 장치. 정보는 인간이 직접 읽을 수 있는 형식(인쇄 출력)이나 입력 장치에 직접 걸 수 있는 형식(테이프 등)으로 출력된다. ②컴퓨터의 처리 결과를 사용 가능한 형태나 최종적인 형태로 바꾸어 주는 장치."
"출력 전압 변동 허용치, 出力電壓變動許容値, allowable variation range of output voltage",,지정된 입력 및 부하의 변동 범위에서 허용할 수 있는 출력 전압 변동의 허용 한계치. 특히 과도 변동 시간이 짧은 경우일지라도 부하 측의 기기에 장애를 줄 염려가 있을 경우에는 정상 시와 과도 시로 나누어 출력 전압 변동 허용치를 설정하기도 한다.
"출력 제한 기능, 出力制限機能, Output Limiting Facility, OUTLIM",,시스템 논리 출력 장치(SYSOUT) 데이터 집합에 대한 출력 레코드량을 감시하는 기능. 보통 약어 OUTLIM은 ‘아웃림’이라 부른다.
"출력 처리, 出力處理, output process",,"컴퓨터의 구성 요소가 데이터를 만들어 내는 처리. 내부 기억 장치에서 외부 기억 장치 또는 주변 장치로 데이터를 전송하는 과정, 또는 어떤 장치로 데이터를 보내는 과정을 말한다."
"출력 처리기, 出力處理器, output handler",,컴퓨터 시스템의 입출력 처리기 중에서 출력만을 제어하는 처리기.
"출력 처리 프로그램, 出力處理-, output processing program",,"내부 처리 프로그램으로 작성된 출력 정보를 통화로 구동 장치, 계전기 구동 장치, 신호 분배 장치 등의 통화로 제어 장치에 보내어 통화로 스위치, 트렁크의 계전기 등을 제어하는 프로그램."
"출력 취급부, 出力取扱部, outgoing group",,제어 루틴으로부터 원격 단말기들이나 전송 선로로 보내는 메시지를 취급하는 메시지 취급 루틴의 일부.
"출력 테이프 정렬, 出力-整列, output tape sorting",,특정한 정렬/합병 과정의 결과로 생성된 순서대로 정렬된 파일을 수록하고 있는 테이프.
"출력 트렁크, 出力-, outing trunk",,"통신 회선의 감시, 보수, 신호의 중단 등과 같은 기능을 가지며, 출력 회선의 출구에 배치되어 있는 장치."
"출력 펄스 다이얼 방식, 出力-方式, Out Pulse Dialing System, OPDS",,"다이얼 펄스(DP) 신호 송출 방식의 하나로, 이용자가 전화기 누름단추의 숫자와 같은 DP 신호를 전자 스위치를 사용해서 송출하는 방식. 이 방식은 기계적인 접점의 개폐에 의한 회전 다이얼 방식보다 조작이 편리하고 고속 다이얼 신호를 송출할 수 있으나 접속 시 누름단추 신호보다 다소 시간이 걸린다."
"출력 프로그램, 出力-, output program",,"컴퓨터에서 출력 과정을 수행하도록 만들어진 프로그램. 즉 출력 장치를 작동시키고, 적당한 시간 간격으로 자료를 옮겨 주며, 출력 양식을 지정하는 일 등을 수행하는 프로그램이다."
"출력 형식, 出力形式, output form",,"컴퓨터로부터 출력되는 데이터의 형태. 행 인쇄기에서의 출력, 자기 테이프나 자기 디스크, 자기 드럼에서의 기록 등이 있다."
"출발지 기반 트리, 出發地基盤-, Source-Based Tree",,소스 트리 방식은 멀티캐스트 분배 트리 방식 중에 가장 간단한 방식으로 네트워크상에서 가장 빠른 경로를 이용하기 때문에 최단 경로 트리(Shortest-Path Tree)라고도 한다.
"출중계석, 出中繼席, outgoing position",,"전보 중계 교환에서 교환국에 설치되는 입중계석으로부터의 전보의 수신 기능 및 타 가입국 또는 교환국으로서의 전보의 송신 기능을 갖춘 좌석. 국내 수신 천공기(IRP), 선로 송신기(LT), 조작 키, 통신 상태를 표시하는 램프 등으로 구성된다."
"출중계선 선택, 出中繼線選擇, outgoing trunk selection",,"선택 신호를 번역하여 결정되는 출(出)루트에 대응하는 트렁크군으로부터 빈 트렁크를 선택하는 것. 크로스바 교환기에서는 이 선택을 할 때 보통 몇 개의 선택군이 구성되어 군, 군내 선택이 순차적으로 수행되지만 군으로서의 빈 표시의 유무, 선택 장치의 종류 등에 따라 각종 방식이 있다. 또 공통 제어식 교환기에서는 선택 신호에 따라서 출중계선 선택에 필요한 정보를 축적하고(번호 축적), 선택 신호를 기본으로 출루트 정보를 추출한 다음(번호 번역) 출루트를 결정(경로 선택)하여 목적했던 접속 처리를 한다."
"출중계 송출기, 出中繼送出器, Outgoing Sender, OS",,전화 교환에서 출중계 접속을 할 때 마커의 지시에 따라 후위국의 동작에 필요한 선택 숫자 정보를 필요한 수만큼 출중계 트렁크를 경유해서 송출하는 기기. 송출 부호의 형식에 따라 다이얼 펄스(DP) 출중계 송출기와 다주파 부호(MF) 출중계 송출기의 2종류가 있다.
"출중계 장치, 出中繼裝置, outgoing trunk equipment",,발신 교환대의 감시 신호 및 선택 신호를 전송로의 신호 방식에 적합하도록 변환하여 착신 측 장치를 제어하는 장치.
"출중계 제한, 出中繼制限, permanent restriction on outgoing call",,타국으로 나가는 모든 출중계 호를 금지하는 가입자 호 제한 기능.
"출중계 통화량, 出中繼通話量, outgoing traffic",,호의 발생국에 관계없이 타국에 착신되기 위해 해당 교환국을 통과하는 통화량.
"출중계 트렁크, 出中繼-, outgoing trunk",,"전화 교환에서 출중계 접속용으로 쓰이는 중계선 장치. 출중계 트렁크는 트렁크 링크 프레임 또는 출중계 프레임 출력 측에 설치되어 출중계 접속을 후위 접속로에 연장해서 주 통화로를 구성하는 트렁크로 필요한 선택 신호를 상대국에 송출하기 위한 경유로(중계하는 경우)로 사용되며, 주 통화로의 감시, 보전, 필요에 따라 요금 제어 기능, 2선 4선과의 변환 기능 등을 갖는다."
"출회선 포착률, 出回線捕捉率, Seizure Per Circuit Per Hour, SCH",,"통신망 관리를 위해 ITU-T가 정한(권고 E.411) 망 성능 파라미터의 하나. 출선 경로마다 회선 포착 상황을 1시간당의 회선 포착 수에 대한 사용 가능 횟수 비의 백분율로 표시한다. 예를 들면, 특정 경로의 상대 측 교환기가 정체하면 보류 시간이 짧은 불완료 호가 증대하여 회선 포착 횟수가 증가하기 때문에 출회선 포착률(SCH)의 값은 올라간다."
"출회선 포착 후 응답률, 出回線捕捉後應答率, Answer Seizure Ratio, ASR",,통신망 관리를 위해 ITU-T에서 정한(권고 E.411) 망 성능 및 호출 성공 비율을 나타내는 파라미터의 하나. 출회선 포착에 성공한 트래픽의 소통 상황을 나타낼 때 쓰이며 응답 신호 수신 수(seizure)에 대한 회선 포착 수(answered call)의 비를 백분율로 표시한다. 통상 국제망에서 이 파라미터는 출선 경로마다 측정하여 상대 관문국(게이트웨이)을 포함한 상대 국가 국내망의 트래픽 소통 상황을 나타낸다. &nbsp;
"충격 계수, 衝擊係數, duty cycle, duty factor",,"일반적으로 온(on)-오프(off)를 주기적으로 하는 장치에서 주기에 대한 온과 오프의 시간의 비. 이동 무선 송신기에서는 전파의 발사와 정지와의 시간 비를, 펄스 통신에서는 펄스 폭과 펄스 주기와의 비를 충격 계수라 하고 %로 표시한다."
"충격성 잡음, 衝擊性雜音, impulsive noise",,"발생 간격, 진폭이 다 같이 불규칙하게 발생하는 충격적인 잡음. 주로 교환기와 케이블 부분에서 발생한다. 전화 회선에 의한 데이터 전송 오류율의 원인 중에는 충격성 잡음이 가장 큰 요인이다."
"충격성 잡음 허용 오차, 衝擊性雜音許容誤差, impulsive noise tolerance",,수신기의 입력 측에는 특정 신호(잡음 포함)를 인가하지 않아도 출력 측에는 발생 간격 및 진폭이 불규칙하게 나타나는 잡음인 충격성(또는 임펄스) 잡음에 대한 허용 오차. ITU-R에는 ‘특정 레벨을 적용시킨 입력 신호를 사용하는 수신기의 출력 단말에서 표준 신호 대 잡음비를 만드는 주어진 펄스 반복 주파수에서의 임펄스 스펙트럼 진폭’으로 정의하고 있다. 그러나 수신기 임펄스 잡음 허용 오차는 펄스 반복 주파수에 따라 다르므로 일률적으로 정하기는 불가능하다.
"충격식 인쇄기, 衝擊式印刷機, impact printer",,"인쇄할 때 기계적 충격을 이용하는 인쇄기의 총칭. 종이를 두드리거나 잉크가 침투되어 있는 리본을 종이에 대고 두드리는 기계 장치를 사용하여 인쇄하는 장치를 말한다. 타자기와 같이 활자를 선택하여 두드리는 타자기 방식의 인쇄기와 와이어 핀으로 두드려서 점(dot)의 집합으로 문자와 도형 등을 인쇄하는 인쇄기가 있다. 가장 대표적인 것으로는 데이지 휠 인쇄기와 와이어 핀 점 행렬 인쇄기가 있다. 보통 용지를 사용할 수 있고 유지 보수가 간편한 특징이 있는 반면, 소음이 나는 등의 결점이 있다."
"충격 잡음, 衝擊雜音, impulse noise",,"①중계기 또는 수신기에서 의도하지 않게 삽입된 피크성 잡음. 데이터 전송 오류의 주 원인으로 통신 장비의 내부 회로, 회로의 외부 및 회로와 관련된 입출력 장비로부터 야기된다. 주파수 성분이 모든 대역에 걸쳐 분포되어 있다. ②공전(空電)이나 자동차의 점화 플러그에서 발생하는 점화 잡음."
"충격파, 衝擊波, shock wave",,"보통의 음속보다 빠르게 전파되어 공기 중에 생긴 강력한 압력파. 압력의 급격한 변화를 불러오는 초음속 항공기나 번개, 화약 폭발 등에 의해서 공기나 물과 같은 탄성 매질 내에 발생하는 강한 압력파이다. 압력, 밀도, 온도 등이 급격히 변화하는 파로서 충격파의 전달속도는 압력증가가 클수록 빠르다."
"충격파 발생률, 衝擊波發生率, impulse rate",,주어진 시간 내에서 주어진 스펙트럼 진폭(주어진 대역폭 내에서 임펄스에 의해 만들어진 전압을 대역폭으로 나눈 전압 벡터 합계)을 초과하는 임펄스의 수.
"충돌, 衝突, conflict, collision",동의어 : 부딪침,"①어떤 프로세스(또는 자원)에 대해 트랜잭션 T1과 트랜잭션 T2를 동시에 수행할 때 발생하는 충돌. 이를 해결하기 위해 병행 수행 제어 방법 또는 알고리듬이 필요하다. ②규칙 기반 시스템에서, 추론을 하는 도중에 발생된 상황을 만족시키는 규칙이 2개 이상 존재하는 경우를 가리키는 용어."
"충돌, 衝突, crash",,①컴퓨터 시스템의 이상으로 작동하지 않는 것. 이때는 시스템을 재시동해야만 사용이 가능하다. 시스템 이상은 컴퓨터의 메모리가 부족한 경우나 작동되던 프로그램의 오작동 등에 의해 가장 많이 일어난다. 만약 작업 도중 충돌이 생기면 저장되어 있지 않은 데이터를 잃게 된다. ②디스크 장치에서 충격이나 진동에 의해 디스크 표면과 헤드가 충돌해 파손되는 것. 데이터를 잃어버리는 것 이외에도 디스크 장치의 물리적 고장의 원인이 된다.
"충돌 감시, 衝突監視, head-on collision supervisory",,"텔렉스 교환기의 감시 회로, 트렁크 회로 등에서 발착이 동시에 발생했을 때 이들을 검출 복구시키기 위한 감시 기능."
"충돌 도메인, 衝突-, collision domain",,"충돌 발생을 검출할 수 있는 브리지간 혹은 다른 계층2 장치간의 이더넷 세그먼트 범위. 이더넷과 같은 공유 매체를 사용하는 경우에 동일 매체에 연결된 각 호스트가 공통의 매체를 서로 효율적으로 공유해 사용하기 위해 설정된 개념이다. 각 호스트의 네트워크 인터페이스(NIC) 카드는 충돌 검출 기능이 있어, 데이터 송신시 매체에서 다른 호스트와 충돌 여부를 확인후 데이터를 송출하고, 다른 호스트가 동일 시점에 데이터를 매체에 송출하고 있을 경우, 해당 호스트는 데이터 송신을 중단하고 잠시 기다린 후 다시 시도하게 된다. 충돌 도메인은 하나의 물리적 LAN이 포괄하는 범위가 될 수도 있지만 그렇지 않을 수도 있다. 이는 충돌 도메인이 물리 계층에서 이루어지는 것이기 때문에 물리 계층을 구분해 주는 LAN 스위치와 같은 경우 동일한 LAN 상에서 충돌 도메인을 분리해 주는 기능을 해 계층2의 브리지와 같은 역할을 함으로써 충돌을 포트 단위로 종단시켜 더 이상 다른 포트에 영향을 미치지 않게 한다. 충돌 도메인은 최소화하는 것이 바람직하며, 호스트의 수가 증가하면 패킷이 소실되는 등의 문제가 발생한다."
"충돌 방지 코드, 衝突防止-, Crash-Proof Code",,정형 기법을 소프트웨어 검증에 적용하여 안전을 개선하는 기술. 항공기나 의료 장비 같은 안전이 중요한 부문에서 소프트웨어 오류에 따른 참사나 위험을 예방하는 데 꼭 필요한 기술이다. 소프트웨어 검증을 위해 정형기법을 주로 도입하고 있다.
"충돌 예방 장치, 衝突豫防裝置, Collision Avoidance System, CAS",,"이동체(선박, 항공기 등)의 충돌을 예방할 목적으로 고안된 전자 응용 시스템. 1차 레이더를 이용하는 방식과 2차 레이더를 이용하는 방식이 있다. 전자는 단독으로 사용할 수 있기 때문에 후자보다 널리 보급되어 있다. 이 방식은 자기의 레이더 정보를 처리하여 충돌 예방에 필요한 데이터를 얻는 방법이다."
"충돌 해소, 衝突解消, conflict resolution",,"규칙-기반 시스템에서 한 사실이 규칙에 대해 다중으로 부합되는 문제를 해결하는 방법. 2개 이상이 부합되면 대립이 일어나기 때문에 부합되는 규칙마다 수행이 된다. 가장 많이 쓰이는 대립 해결 기법은 우선 순위를 주는 방법으로서, 규칙마다 순위값을 부여해서 가장 높은 우선 순위값을 가진 규칙이 수행되도록 하는 것이다."
"충돌 회피 빔 형성, 衝突回避-成形, Collision avoidance beamforming",,"주변의 셀들 간 빔의 충돌이 최소화되도록 스케줄링하는 기술. 빔 충돌을 최소화하고 인접 셀 간섭을 감소시켜 전체 셀 및 셀 경계에서의 전송량을 증가시킨다. 차세대 이동 통신의 핵심 기술인 다중 입력 다중 출력(MIMO)의 진화된 기술로 UMB, LTE, 와이맥스 등에서 채택되었다."
"충돌 회피 해시 함수, 衝突回避-函數, collision-resistant hash-function",,같은 출력을 내는 서로 다른 두 입력을 찾기가 계산적으로 불가능한 성질을 갖는 해시 함수.
"충방전 방식, 充放電方式, charge and discharge system",,2개의 축전지를 설치하여 한 개는 축전지의 방전에 따라 부하에 전력을 공급하고 다른 한 개는 충전기에 의해 충전을 하여 일정 주기로 축전지의 충전과 방전을 함으로써 교대로 전력을 부하에 공급하는 방식.
"충전, 充電, charging",,"방전 때와는 반대로 축전지나 2차 전지에 외부로부터 전류가 들어 가게 하여 저장된 전하량를 증가시키는 것. 전하량의 증가에 따라 단자 전압도 상승하며, 보통 전압이나 액체의 비중을 검출하여 만충전 상태를 확인한다."
"충전 계수, 充塡係數, charging coefficient",,"충전 공식 G＝KL(Pe-Ps)에서의 K. 충전 계수는 각 케이블 고유의 값으로, 1km의 케이블 압력을 1gf/㎠만큼 올리기 위하여 필요한 가스량 l(1kgf/㎠에 따르는 부피)이다. 따라서 단위는 l㎠/gfkm이다. 충전 계수값으로는 케이블 연피의 안쪽 단면적을 ㎠ 단위로 나타낸 수치에 반송 케이블에는 0.06, 시외 케이블에는 0.05를 곱한 값을 사용한다."
"충전 곡선, 充電曲線, charging curve",,정전류를 충전할 때 시간과 전압과의 관계를 나타낸 곡선.
"충전 공식, 充塡公式, charging formula",,"케이블에 충전되는 가스량을 산출하는 다음과 같은 공식.G＝KL(Pe-Ps)여기서 G:충전 가스량(l), K:충전 계수(l㎠/gfkm), L:그 충전점에서 받아들이는 구간의 거리(km), Pe:충전 후 구간 L의 소요 평균 케이블 압력(gf/㎠), Ps:충전 전 구간 L의 평균 케이블 압력(gf/㎠)."
"충전 압력, 充塡壓力, charging pressure",,"케이블에 가스를 충전할 때의 가스 압력. 보통 장시간 충전한 경우는 59~78kPa(0.6~ 0.8kgf/㎠), 단시간 충전할 경우는 98~147 kPa(1.0~1.5kgf/㎠)의 압력을 사용한다."
"충전율, 充電率, charging rate",,"축전지를 어떤 전류 i로 h시간 충전하여 충전이 완료되었을 때를 ‘i 전류에 의한 h시간율 충전’이라 부르며, 이때 h를 가리키는 용어."
"충전 종기, 充電終期, fully charged state",,"축전지의 충전에서 비중이 표준치와 가까운 상태로 되는 시기. 축전지는 충전의 진행에 따라서 전압, 비중이 상승하고 양극판에서 점차적으로 기포 가스를 발생하여, 정전류 충전의 경우에는 축전지의 전압이, 정전압 충전의 경우에는 충전 전류가 거의 일정하게 된다. 또한 비중도 표준치와 가까운 상태가 된다."
"충전지, 充電池, rechargeable battery",,"이미 방출된 전류를 다시 외부로부터 유입시켜 전압이 회복되는 전지. 즉, 사용한 전지에 반대 방향의 전류를 흘려 내용물을 원래대로 되돌려 놓는 장치이다. 충전지의 종류로는 니켈 카드뮴(Ni-Cd), 알카라인 전지, 니켈 수소(Ni-Mh), 밀폐형 납산(SLA), 리튬 이온(Li-ion), 리튬 폴리머(Li-polymer) 등이 있으며, 주로 전기화학반응의 가역적 특성을 이용한다. →2차 전지."
