year,title,keyword,abstract,가능,개발,결과,관련,기반,기술,기존,논문,대상,목적,발생,방법,변화,분석,사용,산업,시스템,연구,영향,이용,자동차,자율,적용,제시,제안,주행,중요,증가,진행,차량,최근,특성,필요,확인,환경,활용,효과
2018,4차 산업혁명시대의 망 중립성 정책의 변화방향- EU와 미국의 변화를 중심으로 - = The Change of Network Neutrality Policy in the Fourth Industrial Revolution - Focusing on the Change of EU and U.S.A.,"망 중립성(Network Neutrality),4차 산업혁명(the Fourth Industrial Revolution),제로레이팅(Zero-Rating),비차별의무(Non-discrimination Obligation),특수서비스(Specialised Service),관리형 서비스(Managed Service),기간통신사업자(Common Carrier),전기통신사업법(Telecommunications Business Act)","망 중립성은 인터넷망 사업자에게 공익적 지위를 부여함으로써 경쟁제한성 등 별도의 위법성 사유를 입증하지 않고도 인터넷망 사업자의 차별적 행위를 규제하기 위해 고안된개념이다. 물론 망 중립성은 인터넷이라는 새로운 언론의장에서 중앙의 통제 없이 단대단으로 커뮤니케이션이 가능하도록 함으로써 표현의 자유를 수호하는 수단이 된다는 점에서 경제적 측면 이외에 중요한 정치적 의미를 가지고 있기도 하다.
최근 다양한 콘텐츠와 애플리케이션의 출시로 인하여 인터넷 트래픽이 급증하고 인터넷망 사업자의 망 증설에 따른부담이 심화되자, 망 중립성 원칙에 대한 도전이 시작되고있다. 2017년 미국의 트럼프 정부는 인터넷망 사업자를 기간통신사업자가 아니라 정보서비스 사업자로 다시 분류함으로써 차별금지의 원칙이나 차단금지 원칙 등과 같은 기존의강력한 사전규제에서 벗어나도록 하였다. 또한 미국과 달리망 중립성을 도입함에 있어서 신중하였던 EU는 이보다 앞선 2015년 망 중립성 규칙을 제정하면서 처음부터 우선적트래픽 처리 등 특별한 관리가 가능한 특수서비스의 개념을인정하고 있다. 우리나라의 2011년 망 중립성 가이드라인에서도 EU와 유사하게 관리형 서비스의 가능성을 인정하고있기는 하지만 구체적으로 어떠한 경우가 해당하는 것인지에 대해서는 분명한 입장을 밝히고 있지 않다.
4차 산업혁명시대에는 원격진료나 자율주행자동차 등 트래픽 지연이 발생하면 안 되는 특수한 서비스들과 대용량트래픽을 발생시키는 특정한 서비스들이 나타나고 있다. 그러나 기존의 엄격한 망 중립성 원칙을 적용하는 경우에는콘텐츠 또는 애플리케이션 간 어떠한 차별도 허용되지 않기때문에, 새로운 서비스들에 대한 특별한 관리가 불가능하다.
그러므로 4차 산업혁명의 발전을 위해서는 우선 이러한 서비스를 관리형 서비스의 개념에 포함시켜 별도의 요금체계를 적용하고 망 중립성의 엄격한 적용을 배제할 필요가 있다. 그리고 이와 같은 내용을 방송통신위원회의 망 중립성가이드라인에 포함시켜 사업자들에게 구체적인 정책적 방향을 제시할 필요가 있다. 그러나 포털서비스와 검색서비스등 일반적인 인터넷 접속 서비스에 대해서는 인터넷이라는공간이 수호해 온 표현의 자유를 보호하기 위해 지금까지의 망 중립성 원칙이 그대로 적용되도록 할 필요가 있다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,사물인터넷(IoT) 범죄에 대한 형사법적 해결을 위한 제언 = The Criminal Regulation of Internet of Things(IoT) Crime,"사물인터넷 범죄,해킹,정보보호,구성요건적 고의,미수범,예비죄,IoT Crime,Hacking,Security of information,Intention,An Attempted Crime,the Preparation","사물인터넷이란 인터넷을 활용하여 사람과 사물을 연결하고, 나아가 각종 사물이 서로 통신하고 정보를 공유하게 하여 범세계적인 인간-사물 네트워크를 구축하는 개념을 지칭한다. 사물인터넷의 작동구조는 일반 컴퓨터 네트워킹에 비해 확대되어 있고 게이트웨이 단말이 저사양이라 해킹이 주된 위협요소가 되므로 사물인터넷 활용분야가 매우 넓은 만큼 범죄의 증가도 예상된다.
범죄를 예방하기 위해서는 우선 기술적인 보완이 필요할 것이며, 규범적인 대응방향으로서는 현행법상 정보보호를 위한 법들에 의해 보호받고 있다. 하지만 이러한 법률들이 사물인터넷을 이용한 2차적 범죄까지 규율하고 있는 것은 아니다. 물론 2차적 범죄는 형법 및 특별형법 등으로 처벌이 가능하겠지만 사물인터넷 범죄가 발생하지 않도록 사전에 예방하는 것이 중요하다. 따라서 사물인터넷 범죄의 발단인 해킹에 대한 처벌뿐만 아니라 미수범의 처벌, 나아가 해킹 예비죄 처벌도 검토해볼 필요가 있다. 그리고 사물인터넷이 2차적 범죄를 위한 수단으로 이용되는 이상 이와 관련하여 처벌의 공백이 발생할 수 있는 부분을 염두에 두고 새로운 구성요건의 신설을 검토해 보아야 한다. 예컨대, IP카메라나 카메라가 장착된 드론 등을 이용한 사생활 침해 범죄를 취급하기 위한 구성요건을 신설하거나, 사물인터넷을 이용한 범죄의 경우 위험한 물건을 휴대한 특수폭행 내지 특수상해죄의 해석상 따라오는 문제를 해결하기 위하여 위험한 물건의 ‘휴대’를 ‘이용하여’ 또는 ‘사용하여’로 개정하는 것이 필요하다.
그리고 사물인터넷 범죄는 해킹을 전제로 하므로 정보통신망법과 정보통신기반 보호법이 적용되는 경우가 많다. 특히 정보통신기반 보호법이 적용되는 경우에는 해킹행위 자체를 미수범으로 취급하고 있으므로 정작 해킹행위에 대한 미수범을 처벌할 수 없는 문제도 발생한다. 즉, 정보통신망법상 해킹행위는 미수범 처벌규정이 있는 반면 정보통신기반 보호법상의 해킹행위는 미수범 처벌규정이 없다. 이러한 문제를 해결하려면 동법상의 해킹행위를 기수범의 형태로 개정하고 이에 대한 미수범 처벌규정을 신설하는 것이 타당하다.
나아가 자율주행자동차의 교통사고 발생 시 탑승자에게 과실책임을 물을 수 있는지 문제된다. 교통사고처리특례법이나 도로교통법에서는 ‘운전자’라고 규정되어 있는데, ‘운전자’의 범주에 자율주행자동차의 탑승자를 포섭하여 해석하는 것이 어려우므로 법률의 개정이 필요하다. 마지막으로 사물인터넷을 이용한 2차적 범죄발생에 있어서 경우에 따라 구성요건적 고의의 인정여부가 문제될 소지가 있다. 사물인터넷 범죄는 네트워크를 통해 이루어지는 경우가 많아 범죄의 객체 대한 사실상의 인식이 있는 경우는 상정하기 어렵다. 따라서 고의의 내용을 구성하고 있는 ‘인식’에 대한 해석을 다시금 재고해볼 필요가 있을 것이다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1P-475 : 바인더에 따른 Si/C 음극의 기계적 물성 및 전기화학적 성능 향상 연구,"실리콘, 바인더","전기자동차와 에너지저장장치의 시장이 성장됨에 따라, 고 에너지밀도를 갖는 리튬이차전지에 대한 요구가 급증하고 있다. 하지만 현재 상용화 된 음극 활물질인 그래파이트(C, 372 mAh g-1 for LiC6)는 낮은 이론용량으로 인해 고 에너지밀도 전지에 적합하지 않다. Alloy 계열의 음극 활물질 실리콘(Si, 4200mAh g-1 for Li22Si5)은 C 대비 높은 이론용량을 가지고 있지만, 충방전 시 야기되는 큰 부피 변화(＞ 300 %)로 인해 Si 음극의 열화와 반복적인 SEI 층의 형성으로 인한 전해액 고갈로 인해 전지의 수명특성을 저하시킨다. 이를 극복하기 위해 Si 음극에 적합한 바인더를 찾는 연구들이 진행되어 왔고, 또한 C에 Si을 첨가함으로써 Si의 단점을 최소화 하려는 연구가 진행되어 왔다. 본 연구에서는 C에 소량의 Si을 첨가하여 제조한 High loading의 Si/C 음극에 Imide 계열 바인더를 도입함으로써 Si/C 음극의 기계적 물성과 전기화학적 성능을 향상시키고자 하였다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,상업 시설의 주차공간을 활용한 생활밀착형 전기차 충전 서비스 디자인 = Designing a Daily Routine Charging Service at Commercial Sites for Electric Vehicle Users,"전기자동차,전기차 충전기,앱디자인,서비스디자인,제품디자인,사용자중심디자인,Electric Vehicle,EV charging,App development,Service Design,User Centered Design","전 세계적으로 전기차 판매가 증가하고 있으며 이로 인해 환경오염물질 배출(CO2, 질산화물 등)을 줄이는 데 큰 도움이 되고 있다. 하지만 일반적으로 전기차 충전기는 도심 지역에 설치되어 있기에 교외에 거주하는 전기차 사용자들은 정기적 충전 루틴을 확립하기가 매우 어렵다. 상황 개선을 위해 국내 거주 전기차 사용자들이 손쉽게 접근할 수 있는 거리 범위 내의 편의점 및 식당(주차장을 보유한)과 연계한 생활 밀착형 전기차 충전 서비스를 제안하였다. 우리가 카페나 식당에서 짬짬이 스마트폰을 충전하는 것처럼 쇼핑과 식사를 하면서 전기차를 충전할 수 있도록 하는 것이 본 서비스가 지향하는 목표이다. 전기차의 충전과 유지보수에 관한 현재 사용자의 니즈를 파악하기 위해 유저 다이어리 연구와 포커스 그룹 인터뷰 연구를 거쳤고, 그 결과를 우리가 제안한 서비스 디자인 개발에 최종 적용했다",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,GaN 파워 소자의 효율 향상을 위한 공정 온도 제어 = Process temperature control to improve the efficiency of GaN power devices,"GaN power devices,nanosecond-level switching speed,low turn-on resistance,reliability,device variations,process temperature,GaN 파워 디바이스,나노초 레벨 스위칭 속도,낮은 턴온 저항,신뢰성,소자 편차,공정 온도","전기자동차 시장의 성장과 고효율 전력변환 회로에 대한 관심으로 GaN 파워 소자가 주목을 받고있다. GaN 파워 소자의 경우에는 높은 breakdown 전압을 가지고, 나노초 수준의 빠른 스위칭이 가능하고, 낮은 턴온 저항을 가지므로 고효율 회로에 적합하다. 향후 파워 회로에서는 실리콘 기반 의 insulated gate bipolar transistor (IGBT) 대신에 GaN 파워 소자가 적용될 가능성이 크다. 그러나 GaN 파워 소자의 경우에는 아직 낮은 신뢰성과 소자간의 편차가 큰 문제가 되고 있다. 본 논문에서는 공정 온도에 따른 소자의 신뢰도 변화와 소자간의 편차 변화를 분석하여, 적합한 공정 온도를 통한 GaN 파워 소자의 효율 증가를 목표로 한다. 이 경우의 공정 온도는 소자의 신뢰성에 가장 큰 영향을 줄 수 있는 AlGaN 층의 성장 온도로 정의하였다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2LK-8 : 폴리머를 이용한 리튬공기 이차전지용 공기전극,"이차전지, 리튬공기전지, 촉매, 양극, 폴리머",전기자동차와 같이 고용량 이차전지를 요구하는 분야가 확대됨에 따라 기존의 리튬이온 이차전지를 능가하는 차세대 이차전지에 대한 필요성이 높아지고 있다. 리튬공기 이차전지는 공기중의 산소와 리튬이온 간의 산화-환원 반응에 기반을 둔 에너지 저장시스템으로 현재까지 제시된 이차전지시스템 중 가장 높은 용량 구현이 가능한 것으로 평가받고 있다. 그러나 상용화를 위해서는 아직까지 해결해야 할 많은 문제점들을 안고 있다. 본 연구에서는 비교적 가벼운 폴리머 물질을 이용하여 기존의 카본계 물질을 대체한 리튬공기 이차전지용 공기전극에 대한 결과를 발표하고자 한다. 다양한 방법을 통해 카본계 물질 양을 감소시키거나 사용하지 않고도 우수한 공기전극 특성을 얻을 수 있었다. 본 결과가 카본이 없는 공기전극에 대한 연구가 활성화 되는 계기가 될 것을 기대한다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,정전류/정출력 고속충전 방식에 따른 리튬이온전지의 열화 비교 연구 = Effect of Fast Charging Mode on the Degradation of Lithium-Ion Battery: Constant Current vs. Constant Power,"Fast Charging,Constant Current,Constant Power,Degradation,Lithium Ion Battery","전기자동차의 보급이 확대됨에 따라, 소비자의 고속충전에 요구가 높아지고 있으나 관련 연구는 미흡한 실정이다. 본 연구에서는 LiNi0.5Co0.2Mn0.3O2/Graphite 18650 실린더형 리튬이온전지를 이용하여, 정전류와 정출력 충전방식에 따른 전지 열화현상을 비교한다. 정전류모드의 충전속도를 1C, 2C, 3C, 4C로 설정하고, 각 충전속도에서의 에너지를 기반으로 정출력값을 산정하였다. 따라서, 동일 충전 에너지를 기반하여, 두 충전방식에 따른 전지 열화를 분석한 결과, 3C의 높은 율속에서 정출력 충전방식이 전지의 열화를 늦출 수 있음이 전압곡선, 용량유지율, 직류저항값으로 확인되었다. 그러나, 충전속도를 4C 이상 높이면, 충전방식보다 전지간 편차가 열화 거동을 지배하였다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,자율주행 차량의 안전성 검증 방법에 관한 연구 = A Study on the Safety Verification Method of Automated Vehicle System,"Automated driving,Safety test,Automated driving evaluation,Risk assessment,Automated driving verification","자율주행자동차는 카메라, 레이더, 라이다, V2X, 정밀지도 등 다양한 센서의 데이터로 도로환경을 인지하도록 구성되어 있지만, 주행 중 지속적인 사고 사례가 접수되어 실효성이 제기되는 사항이다. 이에 따라 자율주행 차량의 안전성을 고려할 수 있는 시험 평가 항목이 계속 증대되고 있으며, 제품 개발에 소요되는 시간과 금액 또한 기하급수적으로 증대하고 있다. 이에 따라 제품 개발을 원활하게 진행하기 위해서는 자동화된 시험 평가 방법 정립이 필요한 시점이다. 최근 국내?외 자율주행 평가 방법 동향은 가상현실 기반 시험 방법을 통해 실제 상황에서 인식할 수 없는 상황까지 고려한 기술 개발 및 시험 방법을 제안하고 있다. 본 논문에서는 자율주행 차량의 단위부품을 포함한 전 단위 시험 평가 방법에 대해 제시하였으며, 이는 가상기반의 시험, 시험장 시험, 실도로 시험까지 연계하여 자율주행 기술이 원활하게 개발될 수 있도록 하는 자율주행의 통합 안전성 평가 방법이다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,유도형 정전선별에서 ASR 입자의 궤적모사 = Trajectory Simulation of ASR Particles in Induction Electrostatic Separation,,"폐자동차파쇄잔재물(Automobile Shredder Residue, ASR)은 폐차 재활용시 발생되는 최종 폐기물로써 파분쇄, 공기분급, 자력선별 및 정전선별법과 같은 자원처리 공정을 이용하여 선별할 수 있다. 본 연구에서는 유도형 정전선별기를 이용하여 A SR의 선별효율 향상 및 예측을 위한 전도체(구리) 및 비전도체(유리)의 궤적분석이 수행되었다. 전도체의 궤적분석 결과, 0.5와 0.25 mm 조립자 구리선의 모사궤적은 실제궤적과 거의 일치하였다. 반면 0.06 mm 구리선의 관찰궤적은 (-) 전극으로 편향되었다. 이는 입자특성 및 상대습도에 의한 전하량의 영향 때문으로 판단된다. 비전도체의 경우 절연체 유리의 관찰궤적이 전도성 입자들의 궤적과 유사한 특징을 보이면서 (-) 전극으로 편향되었다. 현미경, SEM & EDS 분석결과 유리표면에서 미립의 철과 전도성 유기물과 같은 이물질 발견되었다. 이와 같이 이물질이 부착된 유리는 ASR 재활용을 위한 정전선별시 비철금속의 선별효율을 저하시키는 것으로판단된다. 향후 연구에서 유리에 부착된 이물질 제거를 위한 전처리 기술개발 및 개선된 궤적모사 연구가 요구된다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,GMS는 린 생산 지수를 높이는가? = 현장감독자 기능 변화를 중심으로,"린 생산,통합적 생산방식,현장감독자,GPS(Global Production System),lean production,supervisors","GM은 대우자동차를 인수한 이후 린 생산의 변종인 GMS를 전 사업장에 적용하였다. 그러나 GMS를 통해서는 공장에 린 생산이 정확하게 어느 정도 도입되었는지를 파악할 수 없다. 그 때문에 여기에서는 린 생산의 정도를 파악하기 위해 차일드와 패트리지가 개발한 ‘현장감독자 의사결정 척도’를 이용하였다. 이 척도를 통해 측정해 본 결과 린생산의 도입 정도는 98년도에 비해서 오히려 후퇴한 결과를 보여주었다. 한국지엠에서 GMS를 도입하여 정기적으로 GMS 지수들을 관리하고 평가한지 십 수 년이 지났다. 그러나 린 생산이 실질적으로 작동하는 무대인 생산점(point of production)에서 노사 간의 경쟁의 지형(contested terrain)이 지속되고 있기 때문에 린 생산의 요소들은 효과적으로 기능하지 못하고 있다. 요컨대, 유연적 표준화가 효과적으로 작동하기 위한 노사관계의 조건들이 갖추어지지 않은 상태에서 한국지엠의 린 생산 도입 수준은 여전히 낮은 것으로 판단된다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1P-538 : Study on electrochemical performance improvement of lithium metal battery by surface coating of conductive material = 1P-538 : Study on electrochemical performance improvement of lithium metal battery by surface coating of conductive material,"Li-metal, dendrite, dead Li, Lithium-ion battery","최근 전기자동차(EV)와 에너지저장장치(ESS)의 시장이 성장됨에 따라, 고에너지 밀도를 갖는 이차전지에 대한 요구가 증가하고 있다. 이로 인해, 높은 이론 용량(3860mAh/g)과 낮은 표준 환원전위(-3.045V)를 갖는 리튬금속이 중대형 전지의 핵심 음극 소재로 각광받고 있다. 하지만, 리튬 금속은 충 방전 과정에서 dendrite 성장과 dead Li형성으로 인해 심각한 용량 저하와 전지 안전성 문제에 대한 이슈가 있다. 이러한 문제점을 해결하기 위해, 최근 연구 동향은 리튬 금속 표면에 유 무기물 복합 층을 코팅함으로써, 직접적인 리튬 금속과 전해액의 접촉을 막아주고 dendrite성장을 억제하여 리튬 금속 전지 성능을 향상 시키는 연구가 활발히 진행되고 있다. 본 연구에서는 전도성 물질을 리튬 금속 표면에 코팅하여 리튬금속 전극 표면의 저항을 감소시켜주고 dendrite형성을 억제하여 우수한 전기화학적 특성을 확인하였다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1P-476 : Porous Carbon Coated Separator(PCCS)을 이용한 리튬금속 단점 억제에 관한 연구,"리튬금속, 덴드라이트","최근 전기자동차(Electric vehicle)와 에너지저장장치(Energy storage system)의 관심이 증가됨에 따라, 고 에너지밀도를 갖는 리튬이차전지에 대한 관심 또한 급증하고 있다. 리튬금속은 가장 낮은 환원 전위와 높은 이론적 용량으로 고 에너지 밀도를 갖는 리튬이차전지 시스템에 가장 이상적인 음극으로 평가되고 있다. 하지만 전지 충방전 과정에서 생기는 리튬 덴드라이트로 인해, 전지의 성능이 저하될 뿐만 아니라 심한 경우 내부단락 발생으로 전지 폭발에 이르게 된다. 이를 해결하기 위해, 기능성 첨가제, 파우더 기술, 3D 보호층 등 다양한 접근으로 연구들이 활발하게 진행되고 있다. 본 연구에서는 PCCS라는 분리막을 통하여 분리막의 물리적 특성을 향상시키며 3D 형태의 보호층과 같은 개념으로 리튬 덴드라이트로 인한 단점을 억제하고자 하였다.
<sup>**</sup> This study was supported by Unmanned Vehicles Advanced Core Technology Research and Development Program through the Unmanned Vehicle Advanced Research Center (UVARC) funded by the Ministry of Science, ICT and Future Planning, the Republic of Korea (2016M1B3A1A01937432).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,기업벤처캐피탈(CVC) 기능에 대한 고찰과 정책시사점 = A Review on function of CVC,"Technology finance,Corporate Venture Capital,Venture Ecosystem,Venture capital,기술금융,기업벤처캐피탈(CVC),벤처생태계,벤처자본","1950년대 포드자동차의 외부 혁신재원 활용을 위한 투자모델로 시작한 기업벤처캐피탈(CVC) 은 이후 지속적인 성장으로 벤처생태계 활성화를 위한 기술금융으로 자리 잡았다. 특히 기술의 유출 또는 지배적 관계에 따른 부정적 평가에도 불구하고, 자본 투입뿐 아니라 기업이 갖는 성장 경험과 전략 등의 전수(공유)를 통한 벤처 성장에 있어 최선의 파트너가 될 수 있으며, M&A의사결정도 시장관점에서 효율적으로 진행될 수 있다는 인식 확립은 CVC 성장의 주요 동력이라 할 수있다. 현 시점에서 CVC의 역할과 기능이 더 강조되고 중요한 이유는 4차 산업혁명으로 표현되는지능형 디지털 전환시대의 혁신환경 변화는 기술, 자본, 네트워크 자원을 모두 보유한 전략적 파트너에 대한 필요가 더욱 강해졌기 때문이다. 즉, 투자를 하는 기존 기업도 투자를 받는 신규 벤처기업도 상호 전략적 파트너로서 기능할 수 있는 CVC 모델이 중요한 시기이다. 이러한 관점에서본 연구는 글로벌 벤처투자 시장의 CVC 활동 현황을 확인하고, 이를 통해 CVC의 기능과 가치를이해하고자 한다. 또한 4차 산업혁명이라는 혁신환경의 변화 속에 국내 벤처생태계 활성화를 위한 CVC의 필요성에도 불구하고 CVC를 제한하는 원인과 이에 대한 정책적 시사점을 제시하고자 한다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,집단지성 분석법을 활용한 블랙박스 디자인 개발 연구 = A Study on the Black Box Design using Collective Intelligence Analysis,"집단지성,블랙박스,자동차부품,데쉬캠,Collective Intelligence,Black Box,Vehicle Components,Dash-cam","본 연구는 교통사고 방과 사후 처리를 한 차량용 블랙박스 디자인 개발로 블랙박스 시장 성장에 따른 기업의 내외 블랙박스 디자인 경쟁력을 높이기 해 진행되었다. 과거 블랙박스 시장은 꾸히 증가하는 소비자 수요를 맞추기 해 무분별하게 상품을 양산했었다. 수많은 종류의 차량용 블랙박스는 재 사후리, 품질, 디자인 등 소비자 요구를 잘 반한 제품만이 생존하고 있다. IT  사회계망의 발으로 정보와 공유, 소비의 사이클이 빨라지면서 소비자의 다양한 요구가 발생하고 있는 상황이다. 따라서 변하는 소비자의 니즈를 효과으로 조사할 수 있는 새로운 디자인 방법이 필요하다고 생각한다. 새로운 소비자 니즈 조사방법으로 사례연구  문가의 집단지성 방법론을 활용하여 빠르고 효과인 소비자 요구를 도출할 수 있었다. 본 연구는 사례 연구에서 베스트셀러 블랙박스를 조사하여 디자인의 흐름을 악하고, 차량에 장착되는 제품이라는 특수성을 고려하여 블랙박스 최의 거치 구간을 조사했다. 이후, 블랙박스 디자인 문가 집단의 담론을 통해 디자인의 지향을 찾고, 블랙박스를 사용하면서 발생한 문제을 논의하는 과정과 소비자 요구 조사 과정을 거처 블랙박스 개발에 반했다. 집단지성 분석을 통해 새로운 거치 방식을 제안한 선도형 블랙박스(A type) 타입과 사조사 분석을 반한 양산 개선형 블랙박스(B type) 타입으로 나어 디자인을 제안했다. 선도형 블랙박스는 차량과 일체형으로 디자인을 구하고자 착식 거치 방식이 아닌 룸미러 경첩(hinge)를 감싼 후 나사로 체결하는 구조로 구하다. 그 결과 차량과 일체화된 형상을 구할 수 있었고, 집단지 성 분석으로 조사된 문제인 거치 착식 블랙박스의 탈 거 문제를 해결할 수 있었다. 양산 개선형 블랙박스는 사 트드 조사를 통해 도출된 스타일  재질을 차량과 같은 방식으로 구했으며 SD카드 탈거시 본체 원을 자동으로 끌 수 있도록 슬라이드 구조를 채택하여 소비자 요구를 반 하다. 이처럼 본 연구는 트드 분석과 집단지 성 방법을 통해 진화되는 소비자의 니즈를 발견하고 두 가지 분석에 의해 도출된 블랙박스를 비교할 수 있다. Ideation, Modeling, Rendering, Mock-up을 통해 양산을 구하는 디자인  과정을 다루고 있다. 디자인 방법과 구을 통해 기업의 블랙박스 디자인 경쟁력 강화에 기여하고자 했다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,자율주행상황에서 주행 정보 메시지 제공 시 모달리티와 메시지 타입 조합에 따른 운전자 태도 연구 = A Study on Driver‘s Attitude according to Combination of Modality and Message Type in Providing Driving Information in Autonomous Driving,"자율주행상황,피드포워드,HVI,운전자 태도,운전자 감정,HCI,인간 중심 디자인","본 연구는 자율주행자동차의 동작 결정에 대한 인텔리저빌리티(Intelligibility) 향상을 위하여 차량동작에 대한 ‘Why’ 메시지 (“전방에 공사현장입니다.”)와 ‘How’ 메시지 (“주행속도를 줄입니다.”)를 운전자에게 전달할 때 시각적 모달리티와 청각적 모달리티의 조합이 운전자의 태도에 미치는 영향을 다룬다. 임박한 차량 동작의 사유에 대한 ‘Why’ 메시지가 청각적으로 제공되는 전제 하에 차량의 자동감속 상황에 대한 4 가지 모달리티 조합을 비교하였다. 리커트 척도를 통해 운전자의 태도와 전체적인 선호도를 설문했으며, 운전자의 시선 추적을 통해 AR HUD 메시지와 전방 도로 응시 지속시간과 횟수를 측정하였다. 그 결과, 실험 조건인 4 가지 모달리티 조합중 ""How"" 메시지를 시각적 + 청각적 모달리티로 제공하는 것이 운전자의 감정과 차량 신뢰도를 포함한 운전자의 태도에 가장 긍정적으로 작용함을 발견했다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,여행자의 신기성 욕구를 반영한 자율주행 서비스 시나리오 연구 = A study on service scenarios of Autonomous driving reflecting the needs of novelty seeking,"자율주행,공유형 자율주행자동차,여행,신기성","최근 신기성 욕구를 충족하려는 방법으로 ‘즉흥여행’이 현대인의 여행 트렌드로 떠오르고 있다. 본 연구는 다가올 자율주행 시대에 대비하여 자율주행차를 활용한 새로운 비즈니스의 등장이 떠오를 것으로 예상하고 있는 가운데, 여행자의 신기성 욕구를 충족시킬 수 있는 새로운 자율주행 서비스의 가능성을 탐색하고자 한다. 사용자 인터뷰를 통해 즉흥여행에 대한 니즈를 도출하고, 멘탈모델 기법을 활용하여 신기성 욕구에 따른 사용자 유형별 여행 행동패턴을 정의한다. 결론적으로, 총 7 개의 사용자 니즈를 통해 도출된 새로운 자율주행 서비스의 컨셉 및 아이디어를 적용한 미래 시나리오를 제안한다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,주변 온도환경 변화에 따른 가스 인젝터 성능 변화에 대한 연구,"Natural Gas Vehicle,CNG Injector,Solenoid,Coldstart,Injection Control","본 연구에서는 CNG자동차 인젝터의 외부 환경온도에 따른 인젝터의 분사량을 분석하고자 한다. 특히 냉간시동시와 같은 조건에서 분사량의 변화를 측정하여 저온환경이 가스인젝터 성능에 미치는 영향을 파악하고자하며, 가스 인젝터 내부의 스프링 특성을 다르게 하여 실험을 진행 하였다. 실험 장치는 연료 공급부, 유량 측정부, 온도 챔버와 인젝터 제어부로 구성하였다. 실험결과를 통해 저온환경일수록 가스인젝터의 초기 분사량이 증가하였으며, 스프링길이 증가에 따른 니들의 열리는 시간(무효분사시간)이 지연됨을 확인하였다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,지각된 신뢰에 기반한 기술수용모델의 확장과 자율주행에의 적용에 관한 실증연구," 자율주행, 기술수용모델, 지각된 신뢰, 매개효과, 구조방정식, Autonomous Driving, Technology Acceptance Model, Perceived Trust, Mediation Effect, Structural Equation Model","본 연구는 무인자동차 시스템이 상용화에 가까워짐에 따라 소비자들이 느끼게 되는 다양한 요인들 중에서 자율주행 에 대한 기술수용정도를 파악하기 위해 기술수용모델(TAM)을 활용하여 사후행동에 미치는 영향을 파악하고자 하였다. 기 존 기술수용모델이 제시한 지각된 사용 이용성의 매개효과와 더불어 본 연구에서는 지각된 신뢰(perceived trust)를 제안하 여 사후행동에 대한 매개효과를 가설로 제시하였다. 분석방법은 구조방정식을 활용한 경로분석을 활용하였으며, 분석에 사 용된 표본은 160명의 응답 중 149개의 유효한 자료를 이용하였다. 매개효과에 대한 가설검증으로 총효과, 직접효과, 간접효 과를 확인하였으며, 비모수 bootstrapping 분석을 추가적으로 실시해 가설검증을 실시하였다. 모든 가설은 유의미하였으며 부분적인 간접효과가 있는 것으로 확인되어 매개효과가 있다는 것을 발견하였다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
