"그래픽스 엔진, graphics engine",,도형 표시를 고속으로 행하기 위한 하드웨어 기구. 2차원 도형을 고속으로 표시하기 위한 2차원 그래픽스 엔진과 3차원 도형을 고속으로 표시하기 위한 3차원 그래픽스 엔진이 있다. 도형을 컴퓨터의 스크린에 표시하는 알고리듬에는 도형의 윤곽만을 표시하는 간단한 것부터 사진과 같이 현실감 있는 화상을 생성하는 것까지 폭이 넓은 것이 있으나 그래픽스 엔진에서 사용되는 알고리듬은 그 중에서도 가장 널리 사용되는 것으로 하드웨어화하기 쉬운 것을 선택하고 있다.
"그래픽스 처리 장치, -處理裝置, Graphics Processor Unit, GPU",,"컴퓨터에서 그래픽스 연산 처리를 전담하는 반도체 코어 칩, 또는 장치. 컴퓨터의 영상 정보 처리, 가속화, 신호전환, 화면 출력 등을 담당한다. CPU가 처리하던 기능 중에서 그래픽스 부분을 대신 처리하여 CPU의 부담을 줄이고 그래픽스 처리 능력을 최대화 할 목적으로, 99년 8월 nVIDIA사에서 처음 내놓았다. CPU와 마찬가지로 많은 열이 발생하여 전용 방열판이나 냉각팬이 설치되는 경우가 많다."
"그래픽스 카드 오버클럭킹, graphics card overclocking",,인위적으로 그래픽스 칩 세트의 처리 속도를 실제 성능보다 빠르게 조작하는 것. 안전성 여부가 검증된 허용 범위 내에서는 성능 향상 효과가 있지만 과도할 경우 그래픽스 카드 자체를 못쓰게 되는 수도 있다.
"그래픽스 패드, -, Graphics pad",,이미지나 그래픽스를 입력하는 장치. 태블릿 펜과 펜에서 전하는 정보를 받아주는 납작한 판으로 구성되며 정교한 그래픽스이나 도면 작업을 할 때 쓴다.
"그래픽 일회용 패스워드, -一回用-, Graphic One-Time Password, GOTP",,"소프트웨어로 구현된 일회용 패스워드(OTP)의 하나로, 그래픽 인터페이스를 이용한 방식을 적용하여 별도의 하드웨어 없이도 안전하고 편리하게 패스워드를 생성, 관리할 수 있는 방법. 그래픽 일회용 패스워드(Graphic OTP)는 패스워드를 직접 입력하는 방식이 아닌 경로를 사용해 패스워드가 자동으로 입력되는 방식으로, 그림이나 아이콘 등 그래픽 인터페이스가 사용된다. 매번 다른 다양한 그림 경로에 대해 화살표 키 또는 마우스로 입력하는 것으로 패스워드의 직접 입력을 대신한다. Graphic OTP는 경로 인증 방식과 의미 없는 정보의 조합을 통해 어깨 넘어 훔쳐보기, 피싱 등의 해킹 공격을 방어할 수 있다."
"그래픽 패스워드, Graphical password",,"그래픽 사용자 인터페이스(GUI)로 표현된 사용자 이미지를 사용하는 인증 방식. 이 방식을 사용하는 인증을 그래픽 사용자 인증(GUA: Graphical User Authentication)이라 하며, 그래픽 패스워드는 문자 패스워드보다 사람들이 기억하기 쉽고, 보안성이 좋다."
"그래핀, graphene",,"탄소원자로 만들어진 원자 크기의 벌집 형태 구조를 가진 소재. 흑연(graphite)을 원료로 하여 만들기 때문에 명칭도 그래핀이라 부른다. 그래핀은 현존하는 소재중 특성이 가장 뛰어난 소재이다.두께가 0.2㎚로 얇아서 투명성이 높고, 상온에서 구리보다 100배 많은 전류를, 실리콘보다 100배 빨리 전달할 수 있다. 뿐만 아니라 열전도성이 최고라는 다이아몬드보다 2배 이상 높다. 기계적 강도도 강철보다 200배 이상 강하지만 신축성이 좋아 늘리거나 접어도 전기전도성을 잃지 않는다. 이러한 우수한 특성 때문에 휘는 디스플레이(flexible display)와 투명 디스플레이(transparent display)는 물론&nbsp;착용 컴퓨터(wearable computer)에 적용할 수 있는 차세대 소재이다."
"그래핀 트랜지스터, Graphene Transistors",,"뛰어난 전기적 특성의 탄소 재료인 그래핀을 사용한 트랜지스터. 강도와 전도도 등의 특성이 탄소 나노튜브와 비슷하지만 두께가 원자 1개 정도이며, 발열량이 적다. 이러한 장점 때문에 초고속 통신용 칩, 이미지 처리용 컴퓨터 프로세서 등에 사용된다."
"그레이 메일, Graymail",,"사용자가 등록을 했지만 받은 편지함에서 방해가 되는 통지 메일. 이메일 뉴스레터, 상품 정보 및 알림 메시지 등이 이에 속한다. 원하는 것과 원하지 않는 것이 반반 섞였다는 것으로 처음에는 원했지만 지금은 귀찮거나, 좋아하는 사람도 있지만 싫어하는 사람도 있는, 또는 여유가 있을 때 읽어볼 메일들을 통틀어 말한다. 이메일 프로그램은 보통 그레이 메일과 스팸을 구별하는 기능이 있어 긴급한 메일과 그레이 메일을 구분하여 시간이 날 때 읽어볼 수 있다."
"그레이박스 공격, -攻擊, Gray-Box Attack",,"암호키를 알아내기 위한 암호 알고리듬에 대한 공격 기법의 일종. 공격자가 보안 하드웨어에 대해서 실행 시간, 전력 소비량, 전자파 특성들을 감시하여 암호 키를 알아내거나 보안 하드웨어에 과도한 전류를 흘리거나, 과도한 자장에 노출하는 것과 같은 물리적 힘을 가하여 암호화 모듈이 중간 데이터를 노출하도록 하는 공격 방법이다."
"그레이박스 시험, -試驗, gray box testing",,"소프트웨어의 내부 구조의 일부만 알고 수행하는 시험의 형태. 그레이박스 시험은 블랙박스 시험과 화이트박스 시험이 혼합된 방식의 시험 형태이다. 블랙박스 시험은 시험자가 내부 구조를 모르고 시험하는데 반해 화이트박스 시험은 내부 구조를 알고 시험한다. 그레이박스 시험은 내부 구조를 일부만 알고 시험하는데, 시험을 위한 테스트 케이스를 만들 때 내부 구조 정보를 활용하며, 시험은 블랙박스 형태로 수행된다. 주로 통합 시험에서 많이 사용된다."
"그레이웨어, grayware, greyware",,"정상 소프트웨어와 바이러스 소프트웨어의 중간에 해당하는 일종의 악성 소프트웨어. 애드웨어, 스파이웨어, 트랙웨어, 기타 악성 코드나 악성 공유웨어 등을 말한다. 제작사 입장에서는 사용자에게 유용한 소프트웨어라고 주장하기도 하지만 사용자 입장에서는 악성이면서 유용한 소프트웨어일 수 있다"
"그레이 제품, -製品, grey market product",동의어 : 회색 시장 제품,"국내의 정식 대리점을 거치지 않고 다른 경로로 수입되어 유포되는 이른바 비정품 제품. 일부 그레이 제품은 제품 자체의 사후 서비스 자체가 불분명하며, 심지어는 리마킹이나 위변조된 제품일 수도 있다. 수량이 많고, 고가 제품인 인텔이나 AMD 등의 PC용 CPU가 주 대상이다."
"그레이 햇, gray hat",,컴퓨터 시스템이나 제품에서 그 소유자에게 보안상 취약점을 환기시키기 위해 그 취약점을 이용하는 파괴자(cracker) 혹은 해커. 다른 해커(예; 블랙 햇)와 달리 나쁜 의도는 없고 시스템이나 네트워크 보안을 개선하는데 목적이 있다. 실제로 약점을 이용하지 않고 경고로 그치는 화이트 햇과도 구분된다.
"그루비, Groovy",,"오픈 소스 소프트웨어로 개발된 자바(Java) 기반의 객체 지향 프로그래밍 언어. 기존 언어와는 달리 변수 타입이 동적(dynamical)이고 유연하며, 소스 파일을 컴파일하지 않고 바로 실행시키는 스크립팅 언어이다. J2SE 5.0보다 훨씬 고급 수준의 언어이다. 리스트와 맵을 위한 리터럴이 언어 자체에 녹아 있어 코딩량이 현격하게 줄고, 개발 시간도 단축된다. 2003년 8월 미국의 Bob McWhirter과 영국의 James Strachan이 처음 발표하였고, 2007년 Groovy 1.0이 릴리즈되었다."
"그루폰, Groupon",,"공동 구매(group buying)의 그룹(group)과 쿠폰(coupon)의 합성어로 소셜 상거래(social commerce) 서비스 회사 또는 서비스 이름. 소셜 네트워킹 서비스(SNS, 누리소통망 서비스)로 연결된 사람들과 함께하는 쇼핑으로 일정한 거래 조건을 만족하면 50% 이상을 할인해 주는 공동 구매 방식이다. 2008년 미국 시카고에서 서비스를 시작하여 2010년에는 27개 나라에서 서비스 하였다."
"그룹 1 팩스 장치, -裝置, Group 1 Facsimile Apparatus, G1 Fax",,"전화 교환망을 이용하는 중속도의 아날로그/팩스 장치. 문서 전송용 팩스의 표준 방식은 G1, G2, G3로 분류된다. G1은 문서를 주사하여 얻어지는 아날로그의 팩스 신호를 그대로 전송하는 것으로, A4판 문서를 약 6분에 전송한다. 주사선 밀도 3.85본/ mm, 주사선 길이 215mm, 협동 계수 264, 주사 주파수 180본/분, 변조 방식 AM(반송 주파수 1,300~1,900Hz) 또는 FM(1,700±400Hz)."
"그룹 2 팩스 장치, -裝置, Group 2 Facsimile Apparatus, G2 Fax",,"전화 교환망을 이용하는 중속도의 아날로그/팩스 장치. 문서를 주사하여 얻어지는 아날로그 팩스 신호에 대역 압축을 하여 전송하는 것으로, A4판 문서를 약 3분에 전송한다. 주사선과 협동 계수는 G1과 같으며, 주사 주파수는 360본/분, 변조 방식은 AM-PM-VSB, 반송 주파수는 2,100Hz가 사용된다."
"그룹 3 팩스 장치, -裝置, Group 3 Facsimile Apparatus, G3 Fax",,"전화 교환망을 사용하여 디지털 방식에 의해, A4판 문서를 약 1분에 전송하는 팩스 장치. 문서를 주사하여 디지털 신호로 하고, 그 신호에 비트량 억압 처리를 하여 비트 수를 10분의 1 정도로 압축하여 전송한다. A4판을 표준으로 하여 주사선 밀도는 3.85본/ mm(미세 모드는 7.7본/mm), 주사선 길이와 화소 수는 1,728개/215mm, 디지털 신호의 비트량 억압 방식은 MH(modified Huffman) 및 MR(modified read) 방식을 사용하며, 전송 속도는 2,400, 4,800bps(표준) 및 9,600bps(옵션)이다. 이 표준화를 계기로 세계에 G3 장치가 급속히 보급되었으며, 국제간 문서 전송의 대부분은 G3 팩스에 의해 실행되고 있다."
"그룹 4 팩스 장치, -裝置, Group 4 Facsimile Apparatus, G4",,"공중 데이터망용의 디지털 팩스 장치. G1~G3의 계열이 전화망용인 데 비해, G4는 디지털 데이터망에서만 사용된다. G4에는 팩스 통신 전용, 혼합 모드 수신 기능 공유, 혼합 모드 및 텔레텍스의 송수신 기능 공유 등 3개의 등급이 있다. 어떤 등급이라도 고도의 군더더기 비트량 억압 기능 및 디지털망을 이용한 전송 오류 정정 기능을 갖추고 있다. G4에서는 G3에서의 파인 모드(fine mode)의 해상도를 최저한 보증하고 있으며, 옵션에 의해 더욱더 높아진 1.2~2배의 해상도를 제공한다."
"그룹웨어, groupware",,"여러 사람이 함께 쓸 수 있는 소프트웨어. 집단으로서의 작업을 지원하기 위해 만들어진 소프트웨어라는 의미에서 그룹웨어라고 한다. 그룹웨어는 구내 정보 통신망(LAN) 등에 접속된 개인용 컴퓨터(PC)나 워크스테이션에 설치하여 사용하는 것을 전제로 한다. 기존의 PC용 소프트웨어가 개인별 이용을 목적으로 만들어져 온 데 비해, 이메일 등 컴퓨터 통신망의 기능을 활용하여 집단 구성원 간의 정보를 교환하면서 작업을 진행함으로써 집단의 생산성을 향상시키기 위하여 사용된다. 그룹웨어는 1988년에 ‘그룹웨어’라는 로버트 요한센의 저서가 출판되면서부터 널리 보급되었다. 이에 앞서 미국에서는 컴퓨터 지원 공동 작업(CSCW)이라는 이름의 컴퓨터 지원에 의한 공동 작업용 소프트웨어가 보급되어 있었다. 1990년대에 들어와 다양한 그룹웨어 제품이 개발되어 출시되기 시작하였다. 집단 구성원이 작성하는 문서를 통합 관리하는 소프트웨어, 어떤 주제에 대한 의견을 수렴하는 소프트웨어, 정해진 순서에 따라 문서를 회람하여 그에 대한 의견을 첨부하거나 결재 또는 부결 처리하여 작업을 진행할 수 있게 하는 작업 흐름 관리 소프트웨어 등 다양한 제품이 있다."
"그룹 의사 결정 지원 시스템, -意思決定支援-, Group Decision Support System, GDSS",,"컴퓨터를 이용한, 집단의 의사 결정을 위한 시스템. 즉 의사 결정 관련 모임에 참가한 사람들을 지원하기 위한 소프트웨어, 하드웨어, 전산 언어 및 처리 절차의 집합으로 구성되어 있는 시스템으로, 자료 처리 중심의 전통적인 정보 시스템이 가지고 있지 않은 의사 결정에 필요한 정보와 분석 수단을 제공한다. 1970년대에 그 개념이 대두되었고 1980년대에 개발, 보급되기 시작했으며 1990년대 들어와서야 실험실 단계를 벗어나 대기업, 정부 투자 기관 등에서 적용되고 있으며, 점차 그 중요성을 더해 가고 있다."
"그룹 정책 객체, -政策客體, Group Policy Object, GPO",,"윈도즈 2000 운영 체계에서 컴퓨터 및 사용자에 대한 그룹 정책을 정의한 일단의 집합체. 그룹 정책이란 사용자의 그룹에 대해 컴퓨터나 사용자 설정을 규정하는 것을 말하는데, 사이트, 도메인 혹은 조직 단위별로 그룹 정책 객체(GPO)를 만들거나 기존의 GPO를 편집하여 확장할 수가 있다. 그러나 자동으로 만들어지는 그룹에는 적용할 수가 없으며, Group Policy Editor라는 마이크로소프트 관리 콘솔(MMC:Microsoft Management Console) 스냅인(snap-in)으로 관리한다. 그룹 정책 설정은 사용자가 사용할 수 있는 프로그램, 사용자 바탕 화면에 표시되는 프로그램, 시작 메뉴 옵션 등과 같이 시스템 관리자가 관리하는 데 필요한 사용자 바탕 화면 환경의 다양한 구성 요소를 정의한다. 사용자가 지정하는 그룹 정책 설정은 GPO에 들어 있는데, 이것은 결국 사이트, 도메인, 조직 단위와 같은 선택된 Active Directory 서비스 객체와 연결된다."
"그리기, drawing",,"직선, 긴 네모꼴, 원 등의 짜 맞추기에 의해 표현된 도형. 컴퓨터에서 취급하기 쉽도록 부호화하여 표현된다."
"그리드, Grid Computing, Grid",,"미국 시카고 대학 컴퓨터 공학과 교수 이안 포스터가 창시한 차세대 인터넷망. 한 번에 한 곳에만 연결할 수 있는 웹과 달리 신경 조직처럼 세계 곳곳의 컴퓨터, 데이터베이스, 첨단 장비를 연결하여 개인 컴퓨터로 원격 조정할 수 있으며 가상의 슈퍼 컴퓨터 파워를 구축해 주는 범 네트워크 원리이다. 또한 궁극적으로 지능화된 통신망, 고성능 컴퓨터 및 장비, 첨단 애플리케이션, 고급 과학 기술 등이 포함된 개념이다. 고성능 장비로는 생명 공학(BT), 나노 공학(NT), 환경 공학(ET)을 지원하는 가속기, 열 분석기, 전자 현미경 등이 포함되고 이에 따른 BT, NT, ET, CAVE(신종 가상 현실 디스플레이 장치)과 같은 차세대 IT 애플리케이션이 포함된다. 그리드 프로젝트는 1998년 처음 등장하여 미국, 유럽, 일본 등이 상용화 목표로 진행 중이다. 미국은 인간 게놈 지도 프로젝트, 지진 예측 분석 사업 등을, 유럽 연합은 연구 시험 망 TEN-155, 유럽 데이터 그리드(기초 과학 연구), 유로 그리드(산업 기술 연구) 등을 추진하고 있다."
"그리드 딜리버리, Grid Delivery",,네트워크에 접속되어 있는 사용자 컴퓨터 간에 데이터를 주고받게 함으로써 하나의 콘텐츠를 다수의 사용자가 효율적으로 이용할 수 있는 기술. 동영상을 본 사용자 컴퓨터에 데이터를 저장시키고 다른 사람들이 같은 동영상을 볼 때 그 자료를 활용하는 방식이다. 따라서 회사 측에서는 동영상을 분산 저장할 수 있기 때문에 데이터를 빠른 속도로 보낼 수 있지만 사용자는 컴퓨터 용량을 그만큼 손실하여 컴퓨터 속도가 느려지는 단점이 있다.
"그리드맨, Greater Reliability In Disrupted Metropolitan Area Networks, GRIDMAN",,"와이맥스(WiMAX)의 운용 안정성을 높여 스마트 그리드와 같은 산업 부문과 재난 안전 통신망으로 사용하기 위해 개발된 규격. IEEE802.16n 표준으로 발간 되었다. 기존의 디지털 주파수 공용 통신(TRS) 방식이 음성 위주의 협대역으로 영상을 포함한 여러 가지 데이터 전송에 한계가 있어, 고속으로 데이터 전송을 할 수 있는 새로운 전송 방식이 필요해짐에 따라 그리드맨이 개발되었다."
"그리드 보안, -保安, Grid Security",,"그리드 컴퓨팅에 적용하는 보안 기술. 분산되어 있는 컴퓨터, 데이터베이스, 첨단 장비들을 연결하여 개인 컴퓨터로 원격 조정할 수 있는 그리드 환경에서 데이터의 무결성, 기밀성과 시스템 인증 들을 제공하는 기술이다."
"그리드 보안 기반 구조, -保安基盤構造, Grid security infrastructure, GSI",,"X.509 인증서의 공개키와 SSL 통신 프로토콜 기반의 보안 프로토콜. 싱글 사인온으로 어디서든지 실행할 수 있는 인증 확인 서비스를 제공하며, 접근 권한에 대한 로컬 제어와 글로벌 사용자 ID에서 로컬 사용자 ID로 매핑하는 기능을 지원한다."
"그리드 패리티, Grid Parity",,"화석 연료 발전 단가와 신재생 에너지 발전 단가가 같아지는 시기. 화석 연료의 환경 파괴와 가격 상승으로 인해 신재생 에너지를 육성하고 있으나, 신재생 에너지는 화석 연료 발전 시설에 비해 설비 비용이 많이 들어 발전 단가가 높다는 단점이 있다. 이러한 시설 비용을 낮출 수 있도록 기술이 진보하면 그리드 패리티 시기가 올 수 있다."
"그린 IDC, Green Internet Data Center",,"친환경, 에너지 절약형 인터넷 데이터 센터. 그린 IDC는 산업 전반에서 전개되고 있는 친환경, 에너지 절약형 시설 운영 추세에 부응하여 기존 인터넷 데이터 센터의 운영을 개선한 방식이다. 예를 들어 전원 공급 방식을 AC(교류 전원) 방식에서 DC(직류 전원) 방식으로 전환하여 에너지의 절감 효과를 거둘 수 있다."
"그린 IT 지수, -指數, Green IT Index",,기관 또는 기업의 그린 IT 활용을 평가하는 지수. 단순히 IT 제품과 기술의 그린화를 뛰어넘어 IT 기술을 녹색전략에 어느 정도 활용하고 얼마나 잘 활용하는지를 체계적으로 측정해 그린 IT로 인한 생산성 향상을 평가할 수 있는 지표를 말한다.
"그린 PC, green PC",,"미국 환경 보호국의 규정에 따라 에너지 절약 기능을 구비한 개인용 컴퓨터. 1963년에 발표한 미국의 에너지 스타 계획(energy star computer program)의 규정에 따라 개인용 컴퓨터에 전원을 켜 놓아도 사용하지 않을 경우에는 소비 전력이 일정 기준 이하가 되도록 기준을 정했으며, 미 정부에서는 이 규정에 따라 적합하게 제조된 제품 이외는 구매할 수 없도록 하고 있다. 그래서 각 제조 회사에서는 경쟁적으로 이 규정에 적합한 제품을 개발하고 있으며 중앙 처리 장치(CPU)나 주변 기기(CRT 모니터, 레이저 인쇄기) 등에도 사용하지 않을 때는 절전 기능을 갖도록 한 제품이 증가하고 있다."
"그린 TV, Green TV",,"전력 소모를 최소화해 에너지 효율을 최대화하고, 친환경 소재 및 디자인을 적용한 텔레비전. 에코 TV라고도 하며 높은 에너지 효율, 적은 쓰레기(탄소 포함) 배출량, 재활용 가능한 소재로의 제작 등을 요건으로 한다."
"그린 그리드, Green Grid",,"전 세계 데이터 센터의 전력 소모를 낮추는 방법을 찾기 위한 IT 회사와 전문가들의 컨소시엄. 그린 그리드의 회원사들은 데이터 센터 운영 및 구축, 설계와 관련한 최선의 방법론을 규명하고, 제안을 통해 데이터 센터는 물론 기타 IT 관련 시설들의 에너지 소비를 절감시키는 방안을 제시한다. 그린 그리드에는 AMD, 휴렛팩커드, 선, IBM, 인텔 등이 참여하고 있다."
"그린 네트워킹, green networking",,"낮은 전력 사용을 구현하는 네트워킹 기술. 기능과 성능 저하 없이 네트워크 장비들의 에너지 소비량을 줄이며, 고객이 유지 비용을 줄이고 간편하게 사용·관리할 수 있도록 하는 것이 주요 핵심 기술이다. 대표되는 기술이 이더넷 관련 표준을 제정하는 IEEE 802.3 이더넷 워킹 그룹에서 표준화한 에너지 효율 이더넷(EEE)으로 패킷 유무에 따라 네트워크를 활성화하여 에너지를 절감하는 기술이다."
"그린 뉴딜, Green New Deal",,"미국이 1930년대 대공황을 극복했던 뉴딜 정책과 비슷하게 2008년 미국 금융 시장 붕괴에서 시작된 세계 경제 위기를 극복하기 위한 정책. 신재생 에너지 산업 같은 환경 산업에 대한 대규모 공공 투자로 경기를 부양하는 정책이다. 짧게는 경기 침체를 극복하려는 녹색 경기 부양(Green Stimulus)이고, 길게는 녹색 산업에 대한 투자로 새로운 성장 동력을 확보하려는 노력이다."
"그린 디스플레이, Green Display",,"저전력, 친환경 소재로 만든 디스플레이. 제품의 설계부터 완제품에 이르기까지 에너지 절감 및 친환경 소재를 사용하고 제품 생산 공정에서도 유해 가스 발생을 최대로 억제하여 만들어진 디스플레이를 말한다. 대표적인 제품으로는 이코노-에코 액정 표시 장치(LCD)와 그린 플라스마 표시 채널(PDP) 등이 있다."
"그린 북, green book",,대화형 콤팩트 디스크(CD-I)의 표준 기술 규격 문서. 일본의 소니(Sony)사와 네덜란드의 필립스(Philips)사가 1986년에 발표한 이 문서 표지의 색이 녹색이기 때문에 그린 북이라고 불린다.
"그린 소프트웨어, Green Software",,"친환경 녹색 성장을 지원하는 소프트웨어. 기업의 생산 활동 과정에서 발생하는 오염 물질이나 유해 물질을 관리하는 직접적인 방식과 그린 소프트웨어를 도입함으로써 녹색화를 지원하는 간접적인 방식이 있다. 가장 대표적인 간접 지원 방식에는 가상화 개념을 도입한 정보 기술(IT) 자원의 가상화나 클라우드 컴퓨팅 등이 있고, 유통 물류 최적화 시스템이나 원격 화상회의 시스템 등이 있다."
"그린 아이넷, Green i-Net",,"정부가 운영하는 청소년 유해 정보 차단 서비스. 다양한 매체를 통해 유통되는 유해 정보로부터 청소년을 보호하고, 청소년들이 건전하고 올바르게 방송통신 정보를 이용할 수 있는 환경을 조성하기 위하여 구축한 사이버상의 청소년 정보 이용 안전망이다."
"그린 에너지, Green Energy",,"공해가 없는 에너지로 녹색 에너지, 청정 에너지, 대체 에너지라고도 부른다. 각종 공해 물질을 배출해 지구 환경 오염의 원인이 되는 석유, 석탄과 같은 화석 연료와 달리 공해 물질을 배출하지 않는 태양열, 지열, 풍수력, 조력, 파력 같은 자연 에너지나 수소 에너지, 바이오매스(bio-mass) 따위가 해당된다."
"그린 에너지 기술 지수, -技術指數, Green Energy Technology Index, GETI",,"그린 에너지 부문에서 국가 및 기업의 경쟁력 측정과 기술 동향 파악을 위해 개발한 새로운 기술 평가 지표. 정부가 발표한 그린 에너지 15대 유망 분야 중에 산업적으로 뜻깊고 기술 특허의 비중이 높은 5개 분야(태양광, 연료 전지, 2차 전지, 발광 다이오드, 청정 연료)를 선별해 경쟁력을 수량화하였다. 미국 시장의 등록 특허를 기준으로 하고 있어서 객관적인 국가 및 기업의 글로벌 경쟁력 비교가 가능하다. 기존 특허 평가 지수는 양적인 부문에 치우치는 단점이 있으나 그린 에너지 기술 지수(GETI)는 가중치를 부여하는 방식으로 특허의 질적인 측면까지 평가해 객관성이 높다."
"그린 인터넷 인증, -認證, Green Internet Authentication",,"네티즌이 게임이나 인터넷에 중독되지 않게 예방 조치를 취해 인터넷 사이트에 부여하는 인증 제도. 인터넷 사이트 운영자가 네티즌의 인터넷 중독 예방을 위한 주의 문구나 이용 시간 등을 고지하면, 그린 인터넷 인증 마크를 부여한다. 주의 문구나 이용 시간을 게임 도중 일정 주기로 PC 화면에 뜨게 하는 형태이다. 2014년 미래창조과학부에서 관련 고시를 공시하였다."
"그린 컴퓨터, green computer",,"에너지 절감과 환경 보호를 고려하여 설계된 컴퓨터. 서버, 스토리지, 네트워크 장비 등의 자체적인 전력 사용량과 발열량을 줄이고, 가상화 등의 컴퓨팅 자원 효율화를 통해 저전력화를 지원하는 기술이다. 재활용 가능한 부품과 포장재를 최대한 많이 사용할 수 있도록 설계된 컴퓨터이다."
"그린 포토닉스, Green Photonics",,"포토닉스 기술을 활용하여 에너지 보존과 이산화탄소 배출량을 줄이는 기술. 태양광 발전과 같이 직접적인 에너지 대안 기술에서부터 조명 및 표시 소자의 발광 다이오드(LED) 고효율화 기술, 레이저를 이용한 비접촉성, 고속, 초정밀 측정 기술을 바탕으로 하는 공정 관리 기술, 오염원 검출 및 추출 관련 포토닉 센싱 기술 등이 있다."
"그린 홈, Green Home",,"신재생 에너지를 사용하거나 에너지 절감형 자재를 사용하는 친환경 주택. 정부가 제시한 저탄소 녹색 성장 비전의 대표적인 사업으로 태양광, 태양열, 지열, 소형 풍력, 바이오 등의 신재생 에너지원을 일반 주택 및 공동 주택에 설치하거나, 새로 짓는 주택에 단열재나 태양광 창호와 같은 친환경 건축 기자재를 사용한 주택을 말한다."
"그린 홈 제로 하우스, Green Home Zero House",,"신재생 에너지 및 고효율 단열·창호 기술 등을 적용해 건물 유지에 외부로부터 에너지가 전혀 들어가지 않도록 설계된 건물. 신재생 에너지원 활용 기술, 건물 에너지 이용 성능을 최대화하는 요소 기술, 고효율 가전 기기 사용, 친환경 기술을 반영해 에너지를 자급자족하면서 온실가스 배출을 최소화하도록 설계한 집이다."
"그림, picture",,"①프로그래밍 언어에서 하나의 문자열 내의 각 위치가 그 위치를 점유하는 문자의 성질을 나타내는 기호와 관련지어져 있는 문자열. 예를 들면, 코볼에서 9999는 어떠한 4숫자 수치 단어(numeric word)들 간에 그 그림으로서 사용된다. ②프로그램에서 하나의 필드 내의 개별 문자를 수정하는 데 사용되는 편집용 문자열. 이때에 그림 내의 문자들과 필드 내의 문자들 간에는 1:1의 관계가 있다. ③표시 영역상에 한 번에 표시될 수 있는 표시 요소의 집합. 이때는 표시 화상(display image)과 같은 의미이다."
"그림자, shading",,"① 화상이 비교적 넓은 범위에 걸친 명암의 얼룩을 가리키는 말. 텔레비전은 렌즈 중심부와 주변부에서 빛 양의 불균일, 촬상관의 감도 불균일로 생기는데, 전송로 저감(低減) 차단이나 수상기 특성에 기인하는 것도 있다. 팩스는 평면 주사에서 렌즈나 원고 조사(照射) 광원 중심부와 주변부 빛 양의 차, 고체 이미지 감지기의 감도 불균일로 생긴다. ② 3차원 컴퓨터 그래픽스 분야에서 모델 표면의 조도를 변화하는 기법으로 물체 표면 빛의 각도에 따라서 밝기가 달라지므로 더욱 사실처럼 물체를 표현할 수 있고, 눈으로 식별하기도 쉬워지는 효과가 있다."
"그림자 인터넷 이동 통신, -移動通信, shadow Internet and mobile phone system",,"독재 국가 국민들도 인터넷을 자유롭게 쓸 수 있도록 지원하기 위한 네트워크. 독재 국가에서 반체제 인사들의 의사 교환과 시위 시도를 막으려고 인터넷과 이동 통신을 검열하거나 차단하여, 민주화를 방해하는 것을 막기 위한 것이다. 검열과 차단을 피하기 위하여 주로 인터넷 검열 우회 방법을 많이 사용한다."
"그림자 페이지, shadow page",,"미완료된 트랜잭션의 갱신 내용이 데이터베이스에 기록될 때, 이 내용을 기존의 페이지에 겹쳐서 기록하지 않고 대신 디스크의 다른 영역의 새 페이지에 저장하는 시스템에서 갱신 이전의 페이지를 새 페이지에 대하여 일컫는 말."
"그물형 망, -形網, mesh network",동의어 : 메시 네트워크,"스스로 네트워크 환경을 인지, 통신하는 자가 통제 네트워크로, 다른 국을 향하는 모든 호출이 중계에 의하지 않고 직접 접속되는 그물(mesh) 모양의 네트워크. 통신량이 많은 비교적 소수의 국 사이에 구성될 때는 간편하고 경제적이지만, 다수의 국 사이에는 회선이 세분화되기 때문에 비경제적일 수 있다. 무선 그물형 망(wireless mesh network)은 대용량 데이터를 빠르고 안전하게 전달할 수 있어 대형 행사장이나 군 등에서 많이 활용한다."
"극고주파, 極高周波, Extremely High Frequency, EHF",,"무선 주파수 스펙트럼 중에서 초고주파(SHF: Super High Frequency)보다 높은 주파수대의 명칭. 주파수대 번호는 11, 주파수 범위는 30~300GHz, 파장은 1~10mm이다. 파장에 의한 구분은 밀리미터파(millimetric wave)이다. EHF의 특징은 다음과 같다. ㉠통신 주파수 대역이 획기적으로 확장될 수 있다. ㉡초광대역 전송이 가능하다. ㉢안테나와 송수신 장치의 소형화 및 경량화가 가능하다. ㉣빛의 성질에 가까운 강한 직진성이 있다. ㉤비나 눈과 같은 강수(降水), 구름이나 안개와 같은 수증기의 입자 등에 흡수되거나 산란되는 등 영향을 많이 받는다. EHF대의 주파수 중에서 30~275GHz 범위의 주파수는 국제 전기 통신 협약 (ITU Convention)에 부속되어 있는 업무 규칙의 하나인 전파 규칙(RR: Radio Regulations)에 의해 고정 통신, 이동 통신, 위성 통신, 무선 항행, 무선 표정, 지구 탐사, 전파 천문 등 다양한 업무용으로 분배되어 있으며, 50GHz대의 간이 무선 업무, 30~40GHz대의 위성 통신이나 위성 간 통신 업무 등에 사용된다."
"극관 위상 이상, 極冠位相異常, Polar Cap Phase Anomaly, PCPA",,극관 흡수가 일어나는 원인과 동일한 원인으로 생긴 저고도의 전리층으로 인하여 VLF(초장파) 전파의 실효 반사 높이가 낮아져 위상의 앞섬이 일어나는 현상.
